Results for ABS mono 1

Barcode: V-2023-05-12 16:26:36, PlateRepeat: 1, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
D,0.41283947521861203,0.42527945055561633,0.38495363944414118,0.39845005609053219,0.41118495251847936,0.41445865306872492,0.37407384888014605,0.39640397642451225,0.40918784341960535,0.41221362064064043,0.39628986744214983,0.4044432067903253
E,0.42474301208186538,0.43212181800269145,0.41216231721000268,0.40739107792188189,0.39636781398135651,0.42714378787397783,0.4148058374373717,0.41810303148289629,0.41861728234307671,0.42698863167218787,0.41689479217384623,0.40675155339517194
F,0.42701927224910313,0.43640596689498118,0.40738520161769232,0.41747553559450329,0.41257281533313833,0.42577176010713841,0.41938881961210012,0.41768526337312673,0.42057988902935761,0.42989272437076231,0.410280509829583,0.40763307205707094
G,0.41668547558215441,0.43203299304990872,0.40794552426606395,0.42566592916454643,0.41121841573811097,0.42841571195459732,0.41451813770824758,0.43073192490217804,0.42547669791189746,0.42697639033168677,0.41985240807172552,0.41778118660358721
H,0.40941520485267979,0.41739966345840029,0.39398331318907792,0.418101015009208,0.40662884554342515,0.41373541483638215,0.40918392861351816,0.42100246348963,0.42069455211217482,0.43033474654776938,0.42376536898085693,0.41885961549790512

Barcode: V-2023-05-12 16:26:36, PlateRepeat: 27, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.47800644594858255,0.46802813741401872,0.45776309437744805,0.44973301818509015,0.45786171134287523,0.43068249431791983,0.42656428344942349,0.42848126812903103,0.42713155090610289,0.42148591161100329,0.42316199139183264,0.40841857250098168
B,0.42588374032231013,0.43202269277433997,0.42758304474931186,0.39481268509326645,0.42614642897247124,0.43430010624425053,0.42063421723937411,0.40062486862663355,0.42342308925703992,0.42392542597727312,0.42449942118115741,0.39489231529835939
C,0.422654466455389,0.42659487643274019,0.41215442075320097,0.42830310829246765,0.40354492056554875,0.41005078157936686,0.40763696036475439,0.41463915502689569,0.40613636655615837,0.41666155519506021,0.40859073057379058,0.404414114006759
D,0.41972192364703648,0.42952709030496378,0.39555636040798114,0.40434437315850613,0.41745957820316049,0.42221411035568512,0.3857121174786482,0.40129196721228122,0.4162531186141506,0.41637659102824975,0.40179054194077246,0.40648669165395251
E,0.42725405992860871,0.43181004664100775,0.41895780522917292,0.41435952048093788,0.40516276524548894,0.43007977238823725,0.42174398031923466,0.42197391660501038,0.42068649484538218,0.42787540408714447,0.41753144123335945,0.41088197899653883
F,0.43001603430318625,0.43807373524168769,0.41598437531382543,0.42492582971029408,0.419742012845744,0.42851199659231809,0.4253933073884581,0.42138919439733813,0.42416060506317255,0.43125726198003417,0.4139849571699698,0.41023533886765612
G,0.42318829191146823,0.43519987730833742,0.41484750800518849,0.429705749743229,0.41684296815198668,0.43119745619954797,0.42194769919919545,0.43179970276523505,0.42875377226038297,0.42615865491693061,0.42250897011433391,0.41776120434433323
H,0.41755543252300187,0.4252022068995317,0.40307136083739037,0.42672335118691773,0.41543346021295235,0.42183877616902204,0.41787111517425451,0.4260303235662824,0.42621368681174937,0.4328204892690492,0.427587106643726,0.42035668681401528

Barcode: V-2023-05-12 16:26:36, PlateRepeat: 28, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.47803400055235434,0.47138835850994165,0.462741178051534,0.45027542382166491,0.46268355655072241,0.43610776456170408,0.43351410787334033,0.43368819783101847,0.42919464209499786,0.42592649726135956,0.42633389443991371,0.41172655491141946
B,0.42548688251028,0.43232428629629016,0.43104911459616246,0.40018136553900185,0.42752578733843971,0.43405522527525969,0.42290308270723476,0.40533943526260829,0.42749309306614441,0.4275605295599379,0.42888496556392852,0.39784838338831024
C,0.42419308330893685,0.428223271755098,0.41793108358068404,0.43484640886626497,0.40878055485889531,0.41840112933432994,0.41454393045851584,0.41542550366067826,0.40966615272789431,0.41985039970425314,0.411777829604329,0.40709266381816622
D,0.41941893676314113,0.430081810929397,0.40167114643947488,0.409679899659105,0.42395991127683952,0.42300016711829908,0.39244796242588842,0.4042842948243151,0.41879953832578837,0.41900989044760251,0.40477663492015248,0.40941125175765497
E,0.42803499717824117,0.43029565074268389,0.42274135750683439,0.42045721279165305,0.41058506973673276,0.42991327204470009,0.4264439844362356,0.42519609994191854,0.42494412280944588,0.43165731535174284,0.42030846069618738,0.41163394020320715
F,0.43047053580139066,0.43683380097344671,0.42089377452650073,0.42947783052239719,0.4237531925580485,0.42786724699184053,0.42957022172661924,0.42206674249825327,0.42536686788883626,0.43328829361200955,0.41598834849203337,0.41183495483982757
G,0.42621776153372559,0.43433126370275482,0.42210713457038868,0.43469885194713137,0.42447304409349595,0.43252268253344678,0.42612810881778135,0.43395566361414217,0.42989684167919118,0.42902232695292392,0.42466384249886568,0.42005122985376331
H,0.42317211317707487,0.428827532385001,0.41067746594162019,0.43071544866587258,0.42093604350658975,0.42536892867238163,0.42300825976421375,0.42747881515027131,0.42800632189922572,0.43546413466127643,0.43067427454545887,0.42585523335749564

Barcode: V-2023-05-12 16:26:36, PlateRepeat: 29, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.4738165704187936,0.47274024178387614,0.46351759090784467,0.45326410883888552,0.462061292694353,0.43422125036595827,0.42982695758332912,0.43459083498644063,0.42921718834703387,0.42455626089165194,0.42560690283689789,0.41060474127673191
B,0.42637874066816833,0.4326364153568778,0.43267155407654317,0.40429980497272427,0.4294655050743002,0.43483393048989133,0.42415654998558222,0.411777829604329,0.42818641917185934,0.42767092792595995,0.428827532385001,0.39756406457730831
C,0.426598947579831,0.43060839551551749,0.42344535130130945,0.43694656197311937,0.41392947135204861,0.4204471848363785,0.41643835376427996,0.41414147678703278,0.41074824816770389,0.41997088531661353,0.41247805780795921,0.40806082011793288
D,0.42251503669674267,0.43215072048133818,0.40830515099503556,0.41302325151097541,0.42848331418724095,0.42592851655856118,0.40090348910541257,0.4085711292584589,0.42370050217842914,0.42079916509810394,0.40751401628733452,0.41007237033549115
E,0.42897104325158664,0.4304746476355738,0.42478973600259923,0.42511074914023933,0.41776120434433323,0.43108825775698295,0.43170686503026667,0.42542584909215353,0.42431478689324925,0.4294942767474173,0.41998899464309264,0.41129127870340476
F,0.43293842376916719,0.43738536198728489,0.42649293022189622,0.43291358604736729,0.42648680260468652,0.42828263878453737,0.4319050072313112,0.42459685056626106,0.42780588990034041,0.43385611725349205,0.41855124700361734,0.41338709355806197
G,0.42799407056260907,0.43471342723164458,0.42615865491693061,0.43438108052010971,0.426541831714153,0.43348716595777403,0.42810045628663124,0.433066754840439,0.43032444435658124,0.42917409893516317,0.42467805748109633,0.41877150999520574
H,0.42757689380830544,0.43186371590758443,0.41807903088468734,0.43506677573496316,0.42776293091104789,0.42901823990256888,0.42759120718431448,0.42830310829246765,0.43051991366655146,0.4360535929277628,0.43166766261936534,0.42547265510433441

Barcode: V-2023-05-12 16:26:36, PlateRepeat: 30, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.47599326830939376,0.47522163211079055,0.46776573037230579,0.45658810908400005,0.46602931785670848,0.43876320583024753,0.43606193913802466,0.43897089265765377,0.43083280421470549,0.427746573671203,0.42729083686625652,0.41427823561240013
B,0.42431069427755652,0.43197314082249155,0.43418802756436803,0.41137200012915609,0.43025862757666244,0.43360526295201424,0.42419916539947378,0.41636067260134785,0.42967907100837316,0.42993793566537231,0.43257025967168783,0.40208150282734756
C,0.42637265023245191,0.42851813430374425,0.42590001253279092,0.43975212630470811,0.4183871025330666,0.42158668647273312,0.42057788402326673,0.41467685643207619,0.41492892537733278,0.42264233710062266,0.41514534010769349,0.40978780400214165
D,0.42338461619220996,0.43157893637441747,0.41349787707448449,0.41729585238809846,0.4316552841924855,0.42527334468409828,0.40494930511745175,0.40900179058354369,0.42473896243868392,0.42315593383995409,0.40995655987477414,0.41309837213418982
E,0.42919668479511053,0.42846690684541339,0.42673765396071717,0.42963183061358096,0.42211923970711068,0.43098935690861573,0.43422540303746432,0.42604868666810131,0.42708252212735087,0.43077720252818441,0.42272520123398616,0.41161624164431909
F,0.43252268253344678,0.43584313954955944,0.42749309306614441,0.43321165955776997,0.42832357683565853,0.42693148954992421,0.43244002207290527,0.42377141803833723,0.42811888661675013,0.43444962643192014,0.41984236614148668,0.41406617721995403
G,0.427836550198499,0.43373171895395407,0.42999137511746943,0.43737492312072107,0.42897104325158664,0.43355344922647521,0.429360840220435,0.43371718696933964,0.43060224885726972,0.43058784228610653,0.42626258095242281,0.42013360595177823
H,0.42944909627870254,0.43302328163631787,0.42346558143254159,0.43608485245428413,0.4296955096145606,0.43005919412561611,0.42981668182579019,0.42844849127876639,0.43155210413462919,0.43851369957127334,0.43401581500390463,0.4268049753252468

Barcode: V-2023-05-12 16:26:36, PlateRepeat: 31, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.47575799858818252,0.47261097963232757,0.46676690183420971,0.457901180720887,0.45924241237860663,0.43359282516938058,0.42972834646612,0.43402412423677911,0.4295024803692376,0.42701516630481157,0.42521235904030119,0.41111608971446389
B,0.42515544953266748,0.43205983388421731,0.43543917503252688,0.41490705890328872,0.42920281283780221,0.43357416782751779,0.42503351438306636,0.41731181579628357,0.4291269192199339,0.42940803305447689,0.43124487185006327,0.40282222386010857
C,0.42594886433714585,0.42953737291667538,0.42803704534000875,0.43770952274096303,0.42119577384544643,0.4223292042630104,0.41979620965626163,0.4122668816185624,0.41608190633275488,0.42268071947928287,0.41604408835016293,0.40799243139639274
D,0.4238443903507057,0.43157893637441747,0.41705236740667984,0.41740762352718547,0.43318267484404493,0.42564964818086654,0.40953087745636085,0.40993105728364782,0.42759936946590954,0.42403289092958862,0.41145668125922663,0.41291258692537675
E,0.42883779299972585,0.42717236527254016,0.4270008726676553,0.429369046363173,0.42711726109898324,0.43016611353416506,0.43291568775576383,0.42592443912185796,0.42705397754818036,0.42817003924213876,0.42174801877780443,0.41214063167219178
F,0.43315785108767213,0.43496075192385797,0.43001399545325247,0.43615988131061617,0.43030387768431044,0.42672947546751061,0.43400129252251574,0.42407949631653952,0.42963183061358096,0.43387270354344493,0.42073479690431664,0.41452013102022639
G,0.42930747724697454,0.43340636835104207,0.43073192490217804,0.43661671610530878,0.42916588910796516,0.43300463801518413,0.43096256498673058,0.43347888460824396,0.43258265028951448,0.42935671782730828,0.42620553725310323,0.41890772650423785
H,0.43156862532410861,0.4349461849375435,0.4273153401916962,0.43918074014875819,0.4324689416355163,0.43180797788556247,0.43197517049570722,0.42854886015877169,0.4335099483949103,0.43902334519755049,0.43534342616500915,0.42541974527856236

Barcode: V-2023-05-12 16:26:36, PlateRepeat: 32, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.47352565720509648,0.47072868185104116,0.46345319808887303,0.45651381360377746,0.45817743808238653,0.43365707049662755,0.43114182444357685,0.43487760323869751,0.43104496981963342,0.42885831350195425,0.4269865785600469,0.41464907886422714
B,0.423504047325849,0.43012500267494763,0.43448697939951059,0.4156621090125639,0.42812093438292864,0.43159545654321069,0.42188718542226117,0.41670340509134329,0.43057343523702757,0.42991327204470009,0.43272947513966614,0.40755302999006893
C,0.4240491156317821,0.42736643272670544,0.42915976054424126,0.43771583417720561,0.42425187328313685,0.4221656591909892,0.42157460570659944,0.41347809637619232,0.41684895578800241,0.42511681839295445,0.41786312403577774,0.40923292168509928
D,0.42146374506501966,0.42954149359535965,0.41831708028779391,0.4184471577671553,0.43405316718711828,0.42466991800025888,0.41242474260562872,0.41025104053687467,0.427811998934439,0.42474301208186538,0.41323086156186506,0.414843564212612
E,0.42746244720580567,0.42629315639523135,0.4263359506399087,0.43003042138724445,0.42907564786862534,0.42997083113855938,0.43410503565624853,0.42637672346325056,0.42914334019252,0.42976945639806108,0.42293745377415742,0.41101964736563362
F,0.43099553647263805,0.43352238855124881,0.42859803244355138,0.433895503892036,0.42845053749140077,0.4249969349444993,0.4326074687046067,0.42237767633794182,0.4289013571196873,0.43392455544470077,0.42100246348963,0.413733417919472
G,0.4295825442032169,0.43167797131861968,0.43277083713784537,0.43679411182940342,0.4314799171808224,0.43212801975621906,0.431005822756881,0.43380429531471715,0.43249376654932664,0.43088225608703284,0.42676009557510236,0.41907605334217435
H,0.43226849254772431,0.43393698373065687,0.42862670727346353,0.43822660515208539,0.43196073280262748,0.4318265580210815,0.4331702631432206,0.42742974816465285,0.43371928479242522,0.43945583710084229,0.43600563704769213,0.42576768119843195

Barcode: V-2023-05-12 16:26:36, PlateRepeat: 33, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.46974328741927623,0.46846808804104512,0.45980781210610328,0.45433016370740692,0.45545329338470947,0.4325971438043566,0.42994205254520196,0.43340220784059819,0.42955997840183086,0.42844439882457458,0.42564762758661812,0.41283355211119954
B,0.4212844094582972,0.42832971721050522,0.43275222090343385,0.41588090095418173,0.42636652091792154,0.43113357499030464,0.42122195816994823,0.41583913070108969,0.42913717276388474,0.42934234693595325,0.43214451905197226,0.40831101486493315
C,0.4235870986044552,0.42604461035948177,0.42838501529122541,0.43688598213381985,0.42525300412336209,0.42130858680401784,0.420386854916843,0.41151573547012787,0.41714415092507795,0.42352025274816651,0.41777117580446976,0.40813118046741215
D,0.42141740744458012,0.42878656465743842,0.41918831387976324,0.41811904432392027,0.43392455544470077,0.4240389752639428,0.41500833642563473,0.40814291282680082,0.4285140425057648,0.42454406766687397,0.41532416421678725,0.41397701395168268
E,0.42728878518228658,0.42468615786559638,0.425726967705375,0.43059809981377262,0.42933005617171283,0.42867791588702042,0.4340448585099011,0.42950452162195224,0.42884805337203979,0.42846899157733931,0.4220405306957043,0.4095426123903439
F,0.43053843372151351,0.4322023573403791,0.43028127244247022,0.43385196104940127,0.42864515387525454,0.42416263258776915,0.43283084708117592,0.42172782610941306,0.42896286814710383,0.43289497593107956,0.41996686966802044,0.41265377938976627
G,0.42951272505025567,0.4308389860066974,0.43341049065235526,0.43701129733603017,0.43191324204432086,0.43128200282277868,0.4302216397047548,0.43208464390760154,0.4317522710244121,0.43095845776950265,0.42700292571222265,0.41822704638791275
H,0.43197517049570722,0.43343949833292755,0.42962362943478616,0.43785602267627766,0.43295084209740248,0.43062076540153732,0.43193181767703459,0.42758505635891292,0.43513540360541991,0.439798391485012,0.43666471821269792,0.42474507582780752

Barcode: V-2023-05-12 16:26:36, PlateRepeat: 34, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.47009480174090756,0.47004972471328693,0.45780914006515216,0.45390430331537351,0.45228289442345215,0.42873737513328419,0.42549298538036717,0.43133765497827781,0.42999960782502505,0.42644600132876548,0.42470446106263937,0.41079344623563319
B,0.42227066251774281,0.428382968769854,0.43185751037860493,0.415489112220412,0.4274154681660593,0.43145104670771217,0.42195980878063055,0.415351978220683,0.4287947430812783,0.42820689321528338,0.43070308147643366,0.40740084456881215
C,0.42335426498394246,0.42716419496165764,0.4261668053553655,0.43627247613408593,0.42380384735501381,0.42348381898638204,0.41716214075732727,0.4091859062003852,0.41638456987059075,0.422561492167034,0.417887097010104,0.40818004972323241
D,0.42150003483783133,0.42801861153635762,0.42002111715578949,0.41799705508439944,0.43350372818311017,0.42383627425033321,0.4164343847008683,0.40756672244218206,0.42921718834703387,0.42451364154602689,0.41702842758298225,0.41406418182333737
E,0.4267927288069065,0.42420727472102804,0.42615457964035247,0.42940186938363417,0.43177495308474539,0.42790200056593519,0.43396187735647984,0.42494412280944588,0.42806772796572806,0.42839524775342813,0.421145442119451,0.409872149840142
F,0.43018461022856042,0.43138302289239933,0.43132526714168562,0.43371512727863332,0.42827649774402049,0.42353040523478319,0.43235321356648831,0.4217036328801389,0.42886240205761172,0.432305689176514,0.42074285327504146,0.41334752116685697
G,0.42953325219889282,0.43027715877702383,0.4323842049322929,0.43466768279124596,0.43018872477072195,0.43049728124081615,0.43020929689682708,0.43018257216987577,0.43254130860951662,0.430349161517022,0.42698045790399147,0.41779115760494423
H,0.4318884605302975,0.43409672797129989,0.43164700616216745,0.43824547890950982,0.43316613856103847,0.43201028617014042,0.43252681323116066,0.42673966948989034,0.43501688540101913,0.440204335694081,0.43632878155782434,0.42311345044074966

Barcode: V-2023-05-12 16:26:36, PlateRepeat: 35, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.47115103511971324,0.47070160558598734,0.45984304659568948,0.4533964153176373,0.4495975314984007,0.4301784575694233,0.42766887803682613,0.4319999853560062,0.42998314225384748,0.4271621814017183,0.42457246605353516,0.41266759222450944
B,0.42046122390893037,0.4254116196865913,0.43082662233472008,0.41456178914696229,0.42507413729762433,0.4293136422576021,0.41934068302237432,0.41406418182333737,0.42876812406120179,0.42805339164341072,0.43123044821945278,0.40934267193372653
C,0.42143349473167369,0.42543805646198285,0.42539738981479563,0.43475288840595477,0.42341699628812751,0.420678437429104,0.41864133219418409,0.40909775358332512,0.41859327065409413,0.42288286546216031,0.41711823474660231,0.4067203824724327
D,0.41956740271090659,0.42561506363659024,0.41853122114563657,0.416422437601081,0.43192974950156393,0.42214548593204665,0.41604408835016293,0.40627453150255705,0.42869227019478484,0.42405718875535126,0.41654994897856867,0.41432183140069623
E,0.42523270150472975,0.42347772686942858,0.4246577279661381,0.42864515387525454,0.43151913654181834,0.42593259395698313,0.43219408973128487,0.42452579666689083,0.42899772695568256,0.42855295162872392,0.42169355523791568,0.40888428071005456
F,0.42838501529122541,0.43027508270677045,0.42896286814710383,0.43234494882875363,0.42710498465614438,0.42210106228735106,0.43096053057557543,0.4195774115962943,0.42859803244355138,0.43197107284379904,0.41942291806267512,0.41223927008345052
G,0.42831129582550764,0.4289320944399509,0.43130877504617926,0.43505430368877052,0.43139126760879715,0.42846076840996206,0.42925002284616232,0.42907564786862534,0.432305689176514,0.43036353756982737,0.42643991183622904,0.4179830547756348
H,0.43160783667541414,0.43246481038733003,0.43012500267494763,0.43662713532450792,0.43197930640422216,0.4301784575694233,0.43097907023436643,0.42470851102754525,0.43461782271372945,0.43914717889696553,0.43589312482035336,0.42264433259839795

Barcode: V-2023-05-12 16:26:36, PlateRepeat: 36, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.46841643305367037,0.46328005943193085,0.45648323042710637,0.45180285149144006,0.44926869484445336,0.42560896248176383,0.42291927146671471,0.42728266878387766,0.42887057905345649,0.42572288837595312,0.42445882239923588,0.41017055341399783
B,0.41889971495098355,0.42486082459239766,0.4298249178455556,0.41402259567132432,0.42508837776471636,0.42882961538654868,0.41980424407286648,0.41262022638470758,0.42814751582999278,0.42756463035146958,0.42992970178863371,0.40681392910955128
C,0.42159072639421991,0.42496443892286889,0.4249217428488,0.43380635458257844,0.42218179712348658,0.41985843311841781,0.4149944385491976,0.40737547514638422,0.41773120944523368,0.42237160783645378,0.4172978329917178,0.40660740971848913
D,0.41863532972880707,0.42539536804654876,0.4188876776103681,0.41621726136516318,0.43165114519704978,0.42195173576385786,0.41664560753835245,0.40624726772516012,0.42880295992748851,0.42429650624455217,0.41733577961268492,0.41360475718023271
E,0.42419511068191323,0.42309320389965893,0.42416263258776915,0.42756873110428018,0.43053021122197904,0.42553978415789528,0.43186371590758443,0.42237160783645378,0.42814342053864557,0.427638205898654,0.42067442831750507,0.409827016981099
F,0.42777518876969856,0.42912487619165235,0.42905513763316316,0.43186371590758443,0.42693761089614096,0.421266275565678,0.43180590912026262,0.42004721494800046,0.4287845200274138,0.43075458350694384,0.41995080670233587,0.4125333288686987
G,0.42766276698916139,0.42806158388554105,0.43053021122197904,0.43273360387099458,0.42894439647172161,0.42763209441937694,0.42784064838456776,0.42718463981086841,0.43235527972634724,0.42905513763316316,0.4268274134612457,0.41741162330766973
H,0.43120159952105508,0.43209084619199656,0.43097907023436643,0.43683171814099014,0.43245035070919274,0.43023190588524279,0.43064135548636778,0.42393962613813796,0.43458874136909392,0.4393319407832586,0.43567234159849172,0.42134080808975749

Barcode: V-2023-05-12 16:26:36, PlateRepeat: 37, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.46944833214271492,0.46926604032114733,0.45643298971776697,0.44845083999337015,0.44718734806081767,0.426374667456289,0.42473082409924856,0.42823350802882354,0.42868408984097917,0.42506195860425017,0.42367622342253952,0.41262022638470758
B,0.41705038568329367,0.42305274707615448,0.42867791588702042,0.41294023570982169,0.42326722298653791,0.42681722149826157,0.4174914923995412,0.41327436270701584,0.42757078146616534,0.42657448134998205,0.43043145221888551,0.41033944241671239
C,0.41964967363248684,0.42356886538726479,0.42341297331949274,0.43233255142724386,0.42163508461375032,0.42005729150390675,0.41600626707412741,0.40741644643291275,0.41746955659099994,0.42068649484538218,0.41615753241990217,0.40560361382484805
D,0.41681901678237165,0.42405516073842414,0.41738168346259574,0.415612364580214,0.43097081768895817,0.4204049469067766,0.41536590444895644,0.405221011574014,0.42794088725283647,0.42263627229620238,0.41584111795923945,0.4124800204515825
E,0.42291321052840186,0.4212844094582972,0.42255542623352321,0.42704580500976447,0.42947578914422607,0.42402477835118574,0.43035327450051358,0.42162700555842908,0.428827532385001,0.42778543561001692,0.42149195326980388,0.40814679657249731
F,0.42633389443991371,0.42872915704610504,0.42834199769975329,0.42957226266096432,0.42538518130181796,0.41971589670621251,0.42857753823542133,0.41708629310852641,0.42723772222674811,0.43060635944460862,0.41874344037527905,0.410254985995279
G,0.42700699303600753,0.42729900479501537,0.42962978995915246,0.43264467454984173,0.42848536023581146,0.42617903072622521,0.42622591086298789,0.42643176652164161,0.43135000411073277,0.42938749998630021,0.42676416517370391,0.41764928669880458
H,0.43078134986098005,0.43080193233402125,0.42963183061358096,0.43524773219938823,0.43089665289526807,0.42896491193765146,0.42934234693595325,0.42346761220447948,0.43449112953093694,0.43860803552186006,0.43580146178221679,0.42208895664395019

Barcode: V-2023-05-12 16:26:36, PlateRepeat: 38, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.46474936496437907,0.462621502311027,0.455767258603038,0.44697785721774952,0.44247228991767751,0.42396599663369533,0.42083338874486348,0.42523674654660565,0.42839524775342813,0.42519812263802759,0.42227066251774281,0.40824258464037022
B,0.41679510374962847,0.42305477977942957,0.42666625168080557,0.41222740740444253,0.42259381629368137,0.426321673427745,0.417807142383412,0.41158469548559962,0.4267539717262922,0.42508226920624081,0.428104551983139,0.40735788589095778
C,0.41938081692887452,0.42282827028786457,0.42174194147151667,0.43036561321728151,0.41978616642648148,0.41738168346259574,0.412716994536355,0.40589906729956349,0.41592068030518703,0.42425795455040927,0.41669543210453541,0.40575911501691808
D,0.41663164294013488,0.42275144998245268,0.41699854058677988,0.41437140482476975,0.42979616806954374,0.41983433243011292,0.41387797097654994,0.40449163603593352,0.42841775832167961,0.42195577229100267,0.41610577922489489,0.4122471249223198
E,0.42201631569653242,0.42118167997976141,0.42106086226123718,0.42522659497591325,0.42938341637108041,0.42260391219852067,0.4288603577845943,0.41931462159406169,0.42686616398865762,0.4249055117906258,0.42046122390893037,0.40849485757839049
F,0.42524487541105804,0.42772000634466562,0.42649293022189622,0.42943268686311376,0.42439998249581551,0.41989458164335913,0.42823350802882354,0.41665556497476935,0.42744611734152227,0.42973246533321346,0.41870340545771206,0.41175219301458837
G,0.42575548309047695,0.42723365706326116,0.42835223117553667,0.43056106400282351,0.42598551899830611,0.42534450970295118,0.42554180525395613,0.42531806723230808,0.43211768345113838,0.42933826289614108,0.42506600523673982,0.41563622353218743
H,0.429613348865156,0.43061665495054885,0.4290859026231324,0.43498360931699476,0.43056517497999275,0.42864924443813252,0.42805339164341072,0.42241604296517971,0.43425652776065732,0.43871916798485855,0.43476122159945657,0.420386854916843

Barcode: V-2023-05-12 16:26:36, PlateRepeat: 39, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.46627504709122464,0.46708688999838766,0.45350054778634191,0.44486276218970061,0.44206636577671232,0.42377141803833723,0.42269488215060308,0.42545026348869092,0.42669276725272154,0.424300560015565,0.42147786901270895,0.40958378296708992
B,0.41513940855625764,0.420672423747827,0.42602830474238867,0.41118298401349646,0.42004520748120028,0.42457858178679436,0.41516918492319882,0.41008610441471621,0.42591018720901547,0.42435738678363638,0.42835632449833289,0.40744375847674152
C,0.41800504375891046,0.42117967775003956,0.42079916509810394,0.42913104379491279,0.41892576182466035,0.41657784330221254,0.41299756831741752,0.40635432205330291,0.41750748821118316,0.42052358808418305,0.4164921309980894,0.40478050811584737
D,0.41476615505398123,0.42205867146902476,0.41591869341106863,0.41370965390345305,0.42958870531040605,0.41815304494209887,0.41320315129968943,0.40367451130004328,0.42597126908976757,0.4209259873192216,0.41442296634882336,0.4121090434061872
E,0.42211316759332534,0.42089577807475442,0.42006130631651678,0.4242904255170849,0.42808816896535135,0.42197999066604014,0.4279142931554582,0.41935672914511152,0.42686004163531249,0.42638486981024171,0.42038284311263624,0.40759013634522823
F,0.42415654998558222,0.4276750276752011,0.42466586767544034,0.427587106643726,0.42293948701712997,0.41865132295588403,0.42675191750450209,0.41551695543745459,0.42673152979545448,0.42835223117553667,0.41784714131769329,0.40991336977303811
G,0.42492380574559918,0.42613420268382624,0.42747881515027131,0.43071544866587258,0.4254116196865913,0.42405110467615903,0.42384033231947865,0.42504771727083634,0.43066809040848586,0.42917205612881509,0.42510666401853897,0.4162192866042882
H,0.42904896895182471,0.42940803305447689,0.42832357683565853,0.43299015809331204,0.42942036013373719,0.42679067476843041,0.42716012910986573,0.4209662106716498,0.43341877330614653,0.4372954887435111,0.43435407807682874,0.42084344707657639

Barcode: V-2023-05-12 16:26:36, PlateRepeat: 40, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.46482283306258121,0.46733096269762231,0.45330749843067264,0.44532030528105127,0.44467353274859839,0.42142140970339559,0.41869740385020582,0.42319841308376915,0.42737049664755683,0.42342711213197004,0.42167943830305815,0.40790646485188792
B,0.41508578206197344,0.42135893887061582,0.42599774947336227,0.41073055369267569,0.42055173946911106,0.42519609994191854,0.41568795319107676,0.409827016981099,0.42527536702047819,0.42503351438306636,0.42689270610466884,0.40636988031525817
C,0.41810303148289629,0.42063421723937411,0.41841910668480803,0.4282130352400989,0.41656387652485288,0.41546723415467346,0.41003897980937376,0.40481931970639368,0.41450426400343882,0.42209502909624941,0.41620733358577433,0.40417195216202395
D,0.41418903608173269,0.42128641120523341,0.41589882396991718,0.41279204807216813,0.42713561702545066,0.4179650593656199,0.41237146092124793,0.40364937290305908,0.42619940557959207,0.42128641120523341,0.41517714617273882,0.41024516254257004
E,0.42096020097388026,0.42114744450701541,0.41870940698228193,0.42267262072762157,0.42629109999261333,0.42155644470183,0.426164787165811,0.41776919735836321,0.42590203195313941,0.42427420982759306,0.41916425485842795,0.407125795023319
F,0.42362153269967362,0.42774042504584775,0.42461106774135171,0.42646027445436424,0.42217173057090973,0.41864733457660108,0.42594684513455139,0.41542948195503648,0.42574938390801814,0.4275585178367276,0.4179330612894504,0.40902137247161
G,0.42379167201100049,0.42623406003933478,0.42556011129178639,0.42870866902491206,0.42300016711829908,0.42395585432489719,0.42324901540748827,0.42378562323562241,0.43134797151369425,0.42695190661550597,0.42371876890063392,0.41402654692606577
H,0.42846281456475277,0.429051050891572,0.42773431500485992,0.43269017376902269,0.42863901795869569,0.42706211120149062,0.42639708904422363,0.42092394462770927,0.4332199460044035,0.43710947981403075,0.43421915496618047,0.41951321674806408

Barcode: V-2023-05-12 16:26:36, PlateRepeat: 41, WellRepeat: 1
,1,2,3,4,5,6,7,8,9,10,11,12
A,0.4667109786431,0.46537548700529185,0.45340075315019313,0.44322385917157792,0.44351214514347392,0.42337043693419962,0.42302847117292025,0.42442433772742255,0.42586742866410787,0.42392339734496093,0.42097830837312705,0.40790059551715024
