Time,5/12/23 16:26,5/12/23 16:36,5/12/23 16:46,5/12/23 16:56,5/12/23 17:06,5/12/23 17:16,5/12/23 17:26,5/12/23 17:36,5/12/23 17:46,5/12/23 17:56,5/12/23 18:06,5/12/23 18:16,5/12/23 18:26,5/12/23 18:36,5/12/23 18:46,5/12/23 18:56,5/12/23 19:06,5/12/23 19:16,5/12/23 19:26,5/12/23 19:36,5/12/23 19:46,5/12/23 19:56,5/12/23 20:06,5/12/23 20:16,5/12/23 20:26,5/12/23 20:36,5/12/23 20:46,5/12/23 20:56,5/12/23 21:06,5/12/23 21:16,5/12/23 21:26,5/12/23 21:36,5/12/23 21:46,5/12/23 21:56,5/12/23 22:06,5/12/23 22:16,5/12/23 22:26,5/12/23 22:36,5/12/23 22:46,5/12/23 22:56,5/12/23 23:06,5/12/23 23:16,5/12/23 23:26,5/12/23 23:36,5/12/23 23:46,5/12/23 23:56,5/13/23 0:06,5/13/23 0:16,5/13/23 0:26,5/13/23 0:36,5/13/23 0:46,5/13/23 0:56,5/13/23 1:06,5/13/23 1:16,5/13/23 1:26,5/13/23 1:36,5/13/23 1:46,5/13/23 1:56,5/13/23 2:06,5/13/23 2:16,5/13/23 2:26,5/13/23 2:36,5/13/23 2:46,5/13/23 2:56,5/13/23 3:06,5/13/23 3:16,5/13/23 3:26,5/13/23 3:36,5/13/23 3:46,5/13/23 3:56,5/13/23 4:06,5/13/23 4:16,5/13/23 4:26,5/13/23 4:36,5/13/23 4:46,5/13/23 4:56,5/13/23 5:06,5/13/23 5:16,5/13/23 5:26,5/13/23 5:36,5/13/23 5:46,5/13/23 5:56,5/13/23 6:06,5/13/23 6:16,5/13/23 6:26,5/13/23 6:36,5/13/23 6:46,5/13/23 6:56,5/13/23 7:06,5/13/23 7:16
F02,0.1715526297192945,0.1783940335269624,0.18684176555308823,0.19582371711474345,0.20596245669509219,0.21683643177286424,0.22785804468450058,0.23934949122032639,0.25121318448821278,0.2643986417491338,0.28045168799739684,0.29787690072380651,0.31775098213229108,0.33799416074297517,0.350452286387411,0.36613976483144017,0.37888724644225913,0.39200706834421817,0.40091504813719775,0.41066761181922612,0.41741764270985532,0.42392745460010933,0.43028949965647018,0.43389138619189616,0.43659583902662963,0.43640596689498118,0.43807373524168769,0.43683380097344671,0.43738536198728489,0.43584313954955944,0.43496075192385797,0.43352238855124881,0.4322023573403791,0.43138302289239933,0.43027508270677045,0.42912487619165235,0.42872915704610504,0.42772000634466562,0.4276750276752011,0.42774042504584775,0.42696414864613264,0.42697232272128516,0.4266907127414119,0.42660100252529776,0.4266050736149623,0.42665807184285121,0.42695392115059566,0.42720914912861485,0.42757484347527736,0.42927464709151858,0.4282130352400989,0.42827854476717458,0.4286758707454193,0.42904692555681212,0.42932593348636722,0.42980232614693026,0.43048698290454696,0.43088636402497643,0.43326137586612506,0.43191117378038818,0.434227460309557,0.43350578887664232,0.43403864595472547,0.43547454358031046,0.43781835382498729,0.43840681605759951,0.44067172767295487,0.44026114813587691,0.44112061869257968,0.44377936986858341,0.4428680501877354,0.44514576454066135,0.44418269148325462,0.44519257315475469,0.445560959120902,0.44673213892895225,0.44681116140532379,0.44758740775351963,0.44864388546308315,0.44910755162421789,0.45029047689970048,0.45062657534916134,0.45119380724203351,0.45411499300177816,0.45237596746786329,0.45418020309387452,0.45557318329377616,0.45514610813961454,0.45496537562031863,0.45601813701837024
G02,0.16677047052697916,0.17482393303983049,0.18400600366191047,0.19401623460286949,0.20483747288568691,0.21656097813620784,0.22741564566200503,0.24021429992119323,0.25162463829605858,0.26463453644326829,0.279434706800147,0.29601743166772893,0.31549502014229636,0.33375111533961543,0.34492564956188337,0.35999813060811403,0.37336426991784682,0.38569912420380131,0.39552025226132537,0.40459051774049809,0.41182709254266486,0.41968780927101218,0.4259834999661265,0.42980024780557424,0.432227159223367,0.43203299304990872,0.43519987730833742,0.43433126370275482,0.43471342723164458,0.43373171895395407,0.43340636835104207,0.43167797131861968,0.4308389860066974,0.43027715877702383,0.4289320944399509,0.42806158388554105,0.42729900479501537,0.42723365706326116,0.42613420268382624,0.42623406003933478,0.42551739600315358,0.4260303235662824,0.42557841655802758,0.42549298538036717,0.42573104699648012,0.42541974527856236,0.42588168198017118,0.42635022738273165,0.42619533068538862,0.42885009770297611,0.42715807680831486,0.42726021544359977,0.42776907921778157,0.42820689321528338,0.42907156132003332,0.429463463638193,0.42995848120040048,0.43017434292998791,0.43309780992168739,0.43115625101777943,0.43437487277274184,0.43265090707758347,0.43437072153020828,0.43568274552859804,0.4377409278427325,0.43790626791363035,0.44116913791191048,0.43957138157263292,0.44082762591564006,0.44328109886341543,0.44172836727158293,0.44560998684699127,0.44367120243452518,0.44413596008169309,0.44549707745128958,0.44549707745128958,0.44661678101487762,0.44655061038585786,0.44755315986060268,0.4490109400873829,0.44845297845021814,0.44930950486870219,0.44997829412412937,0.45276350250370256,0.45211635828391605,0.45217905442691914,0.45543805538283416,0.4526097497085666,0.45411717653383521,0.45396295578688389
H02,0.15131999228945131,0.15594505500476771,0.16052263332269112,0.16627858529125514,0.17289458259524068,0.17962795990503819,0.18691573386674934,0.19491366160479193,0.20383142652720004,0.21309203438225724,0.22364194286335165,0.23416504543939023,0.24566413079239652,0.25928409524332963,0.27194441952277909,0.28776096375477789,0.30724454630402714,0.32708841791943893,0.33736936162268227,0.35482802055891027,0.36768618836106221,0.38006920806625949,0.39361831721667562,0.40221833887638608,0.41082689942739664,0.41739966345840029,0.4252022068995317,0.428827532385001,0.43186371590758443,0.43302328163631787,0.4349461849375435,0.43393698373065687,0.43343949833292755,0.43409672797129989,0.43246481038733003,0.43209084619199656,0.43080193233402125,0.43061665495054885,0.42940803305447689,0.429051050891572,0.4277792875348379,0.42709479920515792,0.42617088051722368,0.42592649726135956,0.4258796624651951,0.42480597138820342,0.42521846576928818,0.4249298776113869,0.42427420982759306,0.42604868666810131,0.4248181572621087,0.42465367752763056,0.4252997898777775,0.42511884145834467,0.42559672105274465,0.42599367268661353,0.42650720180528146,0.42641749245908106,0.42879065388860987,0.42699269912984311,0.42937725235085605,0.42768728801511585,0.42875990655586471,0.42923977196624852,0.42951480476802079,0.42995848120040048,0.43294877876900173,0.43138302289239933,0.43268191544130286,0.435064684410748,0.43516452439942521,0.43843613335622161,0.43780161526286904,0.43882819873769435,0.43951255935225386,0.44031374562291037,0.44127035839872963,0.44167770097407621,0.44222277415098216,0.443067101712854,0.44356517071337787,0.44448861138191376,0.44482874489698415,0.44727290547175053,0.44642464726612685,0.44713816525616623,0.44969860820335295,0.4483457476752446,0.44919350456947688,0.4497394881335543
A03,0.15466094134921604,0.15931417735171105,0.16550878482746614,0.17379834684965867,0.18113765048556718,0.18889908300754898,0.19925599491989973,0.21010497479616558,0.2231616563967109,0.23491069484171895,0.25041592335918011,0.26264886328106946,0.28092825804006444,0.29884688662732245,0.31853577957285178,0.34528063113288432,0.36430721821638595,0.37515217678182111,0.38872202188680971,0.40442770176253384,0.41899185862059579,0.43004069208883711,0.44169245584960215,0.44879838533773314,0.45524412325471136,0.46113948919433184,0.45776309437744805,0.462741178051534,0.46351759090784467,0.46776573037230579,0.46676690183420971,0.46345319808887303,0.45980781210610328,0.45780914006515216,0.45984304659568948,0.45648323042710637,0.45643298971776697,0.455767258603038,0.45350054778634191,0.45330749843067264,0.45340075315019313,0.45256859124520921,0.45448669033918865,0.45364378480804712,0.45272451264586749,0.45327712617160032,0.45390648790698385,0.45648323042710637,0.45751120014803787,0.45676950601104122,0.45731634940004762,0.45579995857163152,0.45627792356139907,0.45834851411168925,0.4587326308471929,0.45964054397766746,0.46079516239022517,0.46212103328560034,0.46137583193140569,0.46941007407044594,0.46787786241380452,0.46596009070493982,0.46785765962761638,0.47108100974000627,0.47059324860446627,0.47365972693112907,0.47317816382125422,0.47920414509578896,0.4785416567379413,0.48228584163818045,0.48486688263706168,0.48384658318358781,0.48785765294836625,0.48680689917106151,0.488696819221912,0.48804556845740166,0.49072732848480433,0.487904622614839,0.49597594660879718,0.48921472765327823,0.49412802756497831,0.49790145819730425,0.49846900946036532,0.50012051717436579,0.49656733877044545,0.49943743606733182,0.50003595608375817,0.49933614864435621,0.49897221749929255,0.49963764612472777
B03,0.14867721529040648,0.15219184973274888,0.15736129494531148,0.16348563750451098,0.16941547532798135,0.17657836679335626,0.18383570031346752,0.19258013813974692,0.20163547941328955,0.2124800319828751,0.22411249016825791,0.23632954773934753,0.24907501474951046,0.26357541416377489,0.279065749820999,0.29870405901797203,0.3209498967288229,0.34158944575022226,0.35772806789734674,0.37044066514272112,0.38314529355929811,0.393856567364303,0.40350239656772507,0.40682172037158459,0.41247016709000212,0.41905400016392391,0.42758304474931186,0.43104911459616246,0.43267155407654317,0.43418802756436803,0.43543917503252688,0.43448697939951059,0.43275222090343385,0.43185751037860493,0.43082662233472008,0.4298249178455556,0.42867791588702042,0.42666625168080557,0.42602830474238867,0.42599774947336227,0.42395179733505656,0.42335828849644014,0.42268275392456472,0.42208695859269335,0.42272520123398616,0.42198198920948204,0.42249484051967479,0.422561492167034,0.42280198706903066,0.42486082459239766,0.42287074248473239,0.42339473279028816,0.42394368324167764,0.42338664734277781,0.4248181572621087,0.42456233789821879,0.42549706686983013,0.42567404999985825,0.42803704534000875,0.42658669525032605,0.42922952084437221,0.4278549530705974,0.42865950926589241,0.42856935572022314,0.429613348865156,0.4301702282515687,0.43301709265411131,0.43183069534511026,0.43299844876728616,0.43590769803023538,0.43571190558106676,0.43972060297672644,0.438796759067736,0.43923324267356223,0.44043375675059626,0.44158268104935067,0.4422396797909014,0.44326203224209282,0.44447160701382143,0.4448436161724218,0.44570372165578409,0.44652068773133935,0.44729216650557752,0.45018928080795934,0.44876832241424941,0.44952876088998411,0.45247983345784876,0.45170994828426031,0.45191526743401794,0.45297799363751073
C03,0.14421792402469871,0.14719569440519328,0.15116854207647909,0.15603145307797125,0.16133677370824526,0.1666976102719071,0.17246837625860884,0.17937163759366179,0.18644858276232032,0.19478090967965553,0.20433110259070367,0.21595913795981592,0.22758971032930977,0.24000324922933633,0.25322099608215987,0.26741451848216791,0.28432896922386958,0.30532916948287431,0.32770670252299855,0.34538381089394554,0.35773156642502957,0.3716717243035112,0.38302906123748504,0.39238764184845742,0.39759461467158763,0.40424943578517653,0.41215442075320097,0.41793108358068404,0.42344535130130945,0.42590001253279092,0.42803704534000875,0.42915976054424126,0.42838501529122541,0.4261668053553655,0.42539738981479563,0.4249217428488,0.42341297331949274,0.42174194147151667,0.42079916509810394,0.41841910668480803,0.41799705508439944,0.41628297754129551,0.41562628246149,0.41514733054304159,0.41444278380563077,0.41374927318676441,0.41355329819214776,0.41367797984039173,0.41346822567059405,0.41542351449983311,0.412900702608824,0.41348405066096477,0.4136977913786537,0.4138344104654858,0.4141949806273863,0.4144169850473845,0.4149011240965163,0.41489714095924174,0.41616154373005176,0.41573168598987481,0.41733776003422457,0.41650808429147651,0.41650209195397409,0.417369722788786,0.41776919735836321,0.41834509844401352,0.4196335989303776,0.42029437734483271,0.41995080670233587,0.42232716816085281,0.42199813396828195,0.42358303816838033,0.42324495180925925,0.42449942118115741,0.42586540908285114,0.42742769713682111,0.42811274326028065,0.4288152656176768,0.43015376914804,0.43070515550172506,0.43133558397137206,0.43205160185034525,0.43302121865204868,0.43487341875788443,0.43436657024799435,0.43469679690683544,0.43741883274776178,0.43654991349947325,0.4373017683707725,0.43773465456227939
D03,0.14163483900977644,0.14422642967878416,0.14731254352993794,0.1511836748538764,0.15629621575366798,0.16048063220234499,0.16561387978589873,0.17042508668963638,0.17643161242461997,0.18217952733403478,0.189455120207471,0.19695798630336139,0.20567418110174776,0.21679869021198775,0.22675864919938857,0.23883961792064543,0.25054236927276369,0.26471036268870912,0.27963965328958029,0.30004752226675019,0.319913405532372,0.33510191973797721,0.3492013829215207,0.36204801967810513,0.37581931603203267,0.38495363944414118,0.39555636040798114,0.40167114643947488,0.40830515099503556,0.41349787707448449,0.41705236740667984,0.41831708028779391,0.41918831387976324,0.42002111715578949,0.41853122114563657,0.4188876776103681,0.41738168346259574,0.41699854058677988,0.41591869341106863,0.41589882396991718,0.41401265750805716,0.41384035986714085,0.412160353130101,0.41150590034990259,0.41119873180353383,0.40989963023009957,0.410264809225793,0.40930151884060728,0.4090605335991605,0.40934267193372653,0.40903703734638042,0.40812531416886066,0.40834231445882146,0.40761942220136538,0.4080256559014534,0.40781076455979476,0.40843029709921774,0.40817220188556985,0.40923683604958133,0.40775804752374317,0.409221178379964,0.407207699761825,0.40817418408475714,0.40804908554059016,0.40860439034881146,0.40839314116384506,0.41013910341672949,0.40867878412561731,0.40919571328382942,0.40993105728364782,0.40996634957121864,0.41124597174778732,0.41047893264199414,0.41073445458207275,0.412160353130101,0.41291454760628254,0.41404634257022227,0.4150003720809366,0.4150003720809366,0.41526057128996929,0.41655590097607748,0.4167771780258257,0.41722398997975468,0.41867537092205631,0.41876148251930173,0.4185432288715244,0.42055173946911106,0.42003115495377424,0.42042504386415236,0.42107496004821982
E03,0.14263058239590587,0.14580466613949586,0.15057085105433918,0.1560489474989239,0.16239987191804447,0.1682315461275368,0.1753107346628075,0.18306911909288429,0.19116778120564434,0.20157107184106235,0.21244264001126162,0.22406004687155931,0.23672187172292261,0.251029400271753,0.26504624261542048,0.28239039971855173,0.30354971198445635,0.32555856324862981,0.34168502000527662,0.35410944526280957,0.36746010477272717,0.38007106383017719,0.39098755606345936,0.39913867496766486,0.40582326032745425,0.41216231721000268,0.41895780522917292,0.42274135750683439,0.42478973600259923,0.42673765396071717,0.4270008726676553,0.4263359506399087,0.425726967705375,0.42615457964035247,0.4246577279661381,0.42416263258776915,0.42255542623352321,0.42106086226123718,0.42006130631651678,0.41870940698228193,0.41734976119557166,0.4172739066954872,0.41586699123043064,0.41599232163389266,0.415554739805614,0.41498647394962573,0.41468080173879612,0.41450027722467664,0.41407407890052028,0.41551695543745459,0.41463321655795587,0.41401465314141944,0.41468279430432586,0.4144626003581815,0.41523275143119437,0.41544141661946005,0.41570385653654168,0.41553087637660441,0.41742960206401897,0.41615356078919274,0.41859125645535744,0.41685494334146755,0.41770323080523181,0.4178910923771737,0.41906402088820582,0.4186393182183385,0.4212824077021346,0.41993273515576474,0.42100246348963,0.42242007517917179,0.42171171051012313,0.424270155810615,0.42348381898638204,0.42314377940037395,0.4245481191277799,0.42447304409349595,0.42580839087510808,0.42689270610466884,0.42696620186431272,0.42877834750102106,0.42989272437076231,0.43196073280262748,0.43367576242336842,0.43520405864487927,0.435133350629812,0.43476536911105579,0.43811561086452949,0.43694447968138428,0.43764886024832939,0.43697787086520767
F03,0.14252771755457641,0.14598633496122121,0.14959768025737319,0.15447996388411053,0.16008961941355956,0.16536683797809934,0.17244453503578064,0.17905322431439635,0.18666098340578394,0.19512784346234541,0.20557609025485493,0.21568675048055672,0.22611680630865227,0.23887271411096472,0.25019985063696726,0.26582438739358905,0.28265091364796613,0.30478960985782005,0.32422575077468069,0.34281184078870214,0.35282387825809147,0.36662978194850521,0.38177832596719036,0.39132966400466623,0.40175203349795618,0.40738520161769232,0.41598437531382543,0.42089377452650073,0.42649293022189622,0.42749309306614441,0.43001399545325247,0.42859803244355138,0.43028127244247022,0.43132526714168562,0.42896286814710383,0.42905513763316316,0.42834199769975329,0.42649293022189622,0.42466586767544034,0.42461106774135171,0.42261807737476503,0.42195577229100267,0.42097025636906382,0.42049138475125414,0.41997088531661353,0.41931059987279451,0.41936678231059332,0.41859528484348923,0.41888167854883523,0.42062010513778825,0.41895981772862739,0.41921036023888225,0.4191502132398896,0.41911013691031795,0.41936678231059332,0.41910011725005308,0.42003717752120584,0.42012156340759232,0.42258978569247629,0.42045320163732891,0.42320247711747211,0.42171574926877625,0.42225045497297836,0.42216769605048809,0.42302643834650444,0.42299004132479512,0.42591834231175363,0.42452174499773604,0.42508635455741245,0.4274501805167949,0.42589593482846344,0.42974274308355209,0.42726428035849884,0.42806363192192803,0.42996875360343922,0.43157276510606185,0.433224108261261,0.43355760828829654,0.4345430599326362,0.43594522938440178,0.43616613945156807,0.4370196630151067,0.4375589281029677,0.4401917096976749,0.43929624485738444,0.44038740896563344,0.44240671851242214,0.44176427572432592,0.44194167757075259,0.44299721444019075
G03,0.17957482440945263,0.1460558004235962,0.14976904200442298,0.15431106819002921,0.15942992743781512,0.16479837363628042,0.17067388182627272,0.17782553399891823,0.18436544172048383,0.1927765090002001,0.201582007806993,0.21274292281419702,0.22383366763915957,0.23486216220816655,0.2483533704076602,0.26277191081359735,0.27798535657812246,0.29729204512939789,0.32071330847461971,0.33562424876621166,0.34928668000131374,0.36506761296755513,0.37737700885457559,0.39036238287347053,0.39999524683042154,0.40794552426606395,0.41484750800518849,0.42210713457038868,0.42615865491693061,0.42999137511746943,0.43073192490217804,0.43277083713784537,0.43341049065235526,0.4323842049322929,0.43130877504617926,0.43053021122197904,0.42962978995915246,0.42835223117553667,0.42747881515027131,0.42556011129178639,0.42496237621906857,0.42353645756581154,0.42334008473494628,0.42246857625668621,0.42147986986815339,0.42179439954647596,0.42093604350658975,0.42077904615038836,0.42078710170031786,0.42230093291376614,0.42005524472241007,0.42018185148913639,0.4206623614543597,0.42049342947830809,0.42017984464458019,0.42083739638932305,0.43510004544754632,0.42336641353424981,0.42280198706903066,0.42240394609857568,0.42412208029726384,0.42216969373033286,0.42261404699871696,0.42332996686378344,0.42365799394681852,0.42414641212595311,0.4259957304980414,0.42551331470473974,0.4254319528199596,0.42769138760992104,0.4271560632200091,0.4399540019118573,0.42976121932644007,0.45569963943962138,0.43020106816332254,0.43258884546586407,0.43295707023293645,0.4341029778041417,0.43521443578799945,0.48580542965981077,0.43681289645654009,0.48451253766138175,0.43778487605558886,0.4902335589600032,0.43892891098910064,0.4400191928006425,0.44235598173211382,0.44374120497324132,0.4967973766852905,0.44308192144662573
H03,0.13777200350680577,0.14022563099749208,0.14378599670875195,0.14786604297319642,0.15238920190388083,0.15728673065505533,0.16263080653969733,0.1691313080738541,0.17516898159413202,0.18248633888060731,0.19018218848645752,0.19975890089483331,0.20918553187016511,0.22010224712831086,0.23092080671018744,0.24382341364500557,0.2566768353913858,0.2733593861763805,0.29042515188096885,0.31301041775395133,0.32717758511545791,0.34038714968111577,0.35715588401623577,0.36971013696693056,0.38396164284636219,0.39398331318907792,0.40307136083739037,0.41067746594162019,0.41807903088468734,0.42346558143254159,0.4273153401916962,0.42862670727346353,0.42962362943478616,0.43164700616216745,0.43012500267494763,0.43097907023436643,0.42963183061358096,0.4290859026231324,0.42832357683565853,0.42773431500485992,0.42664585994973325,0.42553772418492375,0.42476536231779127,0.42421943841945303,0.42315390161007377,0.42226459252073012,0.42221614698795923,0.42181454991767647,0.42164516361283827,0.42314784394535687,0.42128641120523341,0.42107291805727781,0.4209642074483001,0.42141740744458012,0.42124209586429362,0.42181454991767647,0.42180851274502251,0.42197191802441947,0.42338664734277781,0.42282827028786457,0.42433708122715708,0.42358506839116317,0.42393962613813796,0.42423160177720731,0.42471053599583547,0.42524083044489447,0.4269865785600469,0.426758041382278,0.42691719315846155,0.42916588910796516,0.428204845854375,0.42994409173290793,0.42947578914422607,0.43020929689682708,0.431211919288896,0.43288255600526715,0.43467392441306479,0.4359035614135926,0.43692358049138341,0.43786648776514253,0.4386793113934796,0.43942015135733253,0.44021906555930274,0.44197551008265157,0.44136743292374137,0.44280664728945179,0.44448645331519143,0.44362240272348136,0.44427401730732186,0.44519896251074115
A04,0.15125940392365175,0.15500343148078588,0.15994721535486209,0.16716531137269097,0.17359445217711694,0.18011789003881618,0.18851584271869734,0.19717678490611937,0.20720599605112025,0.2172329441002451,0.23146047458519012,0.24166528592671194,0.25773307557126751,0.27166313775351048,0.28661740749447623,0.311482329611947,0.3361936027832903,0.35440293350839019,0.36883623599196558,0.38081006296405884,0.39623851901198309,0.4110747426800932,0.42283233778674389,0.43016611353416506,0.4382056920709308,0.44607897771940097,0.44973301818509015,0.45027542382166491,0.45326410883888552,0.45658810908400005,0.457901180720887,0.45651381360377746,0.45433016370740692,0.45390430331537351,0.4533964153176373,0.45180285149144006,0.44845083999337015,0.44697785721774952,0.44486276218970061,0.44532030528105127,0.44322385917157792,0.44358422403109371,0.4423750133930337,0.442423654378946,0.44320270021799457,0.442007206958472,0.44285531465538835,0.44477133699686416,0.44622616548757049,0.4466744638021064,0.44501593711221687,0.44505848643786028,0.44488830129107232,0.44757030261708786,0.44693508854551017,0.44813781120957563,0.44843797216002618,0.44921926873377516,0.45028401515450661,0.45451497839949795,0.454582382366247,0.45278730358015334,0.45545764700133129,0.45812915981402,0.45772368462966867,0.46023287749805553,0.46072233590328177,0.4642909118309303,0.46292958088094671,0.46839847384778283,0.47122108419711944,0.47258377632979992,0.4749685317977857,0.47581737320841438,0.47697464636660419,0.47648482215072319,0.47999672285088868,0.47834173554291842,0.4863994733675302,0.48173210901923796,0.48609066934342793,0.4899904341001326,0.48980875531543494,0.49361847414505067,0.48820534376356284,0.49196775727985292,0.49138499392084617,0.49326169008627341,0.49100634625088752,0.49180896002211594
B04,0.14326739915833972,0.14598848049322402,0.14944573822540069,0.15407363238837388,0.15878112091939808,0.16339218063067948,0.16851401960031159,0.17403086080356484,0.17971110801681542,0.18629609160240573,0.19421086489718745,0.20261820972705408,0.212656917753316,0.22406387912420919,0.23407991850294815,0.24711323052593989,0.25942562042181488,0.2756078754530451,0.29287191390683753,0.316714159566304,0.33362597127017968,0.34676458171590874,0.36260728398800468,0.37272249213490194,0.38207638763404655,0.38749765304731287,0.39481268509326645,0.40018136553900185,0.40429980497272427,0.41137200012915609,0.41490705890328872,0.4156621090125639,0.41588090095418173,0.415489112220412,0.41456178914696229,0.41402259567132432,0.41294023570982169,0.41222740740444253,0.41118298401349646,0.41073055369267569,0.40915652398277824,0.4083188601946251,0.4071433531318403,0.40679250241821391,0.40716091053053288,0.40643023947090429,0.40622975461958938,0.40618306309807456,0.40617916175154578,0.40849485757839049,0.40538800895610122,0.40642828991192004,0.40601185854685451,0.40658796228772232,0.40610913474926935,0.40672233072064978,0.40729935798612077,0.40681977256918017,0.4080842883214611,0.40784201925838187,0.40936812841457004,0.40797288400180959,0.40833839202353034,0.40827583045787397,0.40834425544462577,0.4090135398223344,0.41109049439544709,0.410266781896934,0.40995458579402266,0.41269921995954489,0.41101964736563362,0.41313196820767095,0.41262615240224904,0.41301733090947518,0.41302129132076776,0.41453005757765515,0.41600626707412741,0.41663164294013488,0.41751548589607707,0.41790707347790185,0.41891573790970349,0.41960550617199838,0.4207971611040911,0.42194769919919545,0.42093199749044963,0.42200217006420609,0.423666074344177,0.42322471139789608,0.42379775972567379,0.42469834710176729
C04,0.14939189814417553,0.15262355275655176,0.15716168330223795,0.16228669226909812,0.16832157814323292,0.17485934324201405,0.18167334889174358,0.18992787642606618,0.19830857969531815,0.20955898778284457,0.2205144236141488,0.23392547576066924,0.24625478184010782,0.2602924559102277,0.27574761040862478,0.29434030591709925,0.31527713501754512,0.33854498515190667,0.35628080679990742,0.36754375609218376,0.3822715467124434,0.39388303153670995,0.40271413134599127,0.40832666494384745,0.41367997701222575,0.4209259873192216,0.42830310829246765,0.43484640886626497,0.43694656197311937,0.43975212630470811,0.43770952274096303,0.43771583417720561,0.43688598213381985,0.43627247613408593,0.43475288840595477,0.43380635458257844,0.43233255142724386,0.43036561321728151,0.42913104379491279,0.4282130352400989,0.42783040284688445,0.42617903072622521,0.42624628351715127,0.42568422997126154,0.42441825878952316,0.42514121126471743,0.4250091154614089,0.42551537479349483,0.42522457241240808,0.42678865947595568,0.42603847641345505,0.42600590293205332,0.42565982872426389,0.42650514641593013,0.4267417237696145,0.42698045790399147,0.42747266273286672,0.42831948320419516,0.42970370943610153,0.42977973327303925,0.43107793505022557,0.43041292760114475,0.43139951216867883,0.43199584964441895,0.43274189944398433,0.43278532437387751,0.43513125962616128,0.43516870607635294,0.43571817018058895,0.43815332945236635,0.43836700626133279,0.441823392767237,0.44222064219833573,0.44247651396182175,0.443639365811636,0.444560863219076,0.44545661296238909,0.44650787368693068,0.44800282239321376,0.448641747946053,0.4496684972326962,0.45080120126504691,0.45204930177993419,0.45397598859379978,0.45317089771337032,0.45444105468717938,0.45649850418809712,0.45594613575167203,0.45656187370020679,0.457901180720887
D04,0.14706069600448096,0.15017352051361918,0.15406491801070873,0.15905419216146544,0.16379954797804919,0.16935343369467595,0.17494956909265708,0.18148890211501295,0.18793277380070084,0.19583931709449459,0.20446193753919337,0.21467656343574845,0.22435691536932759,0.235615614876466,0.24688800136267866,0.25975604615285341,0.27380097089710492,0.29126809396394471,0.31178597362197363,0.33135338162807909,0.34299688484092677,0.3567563407132866,0.37052850893553174,0.38098443131506571,0.39055566607862297,0.39845005609053219,0.40434437315850613,0.409679899659105,0.41302325151097541,0.41729585238809846,0.41740762352718547,0.4184471577671553,0.41811904432392027,0.41799705508439944,0.416422437601081,0.41621726136516318,0.415612364580214,0.41437140482476975,0.41370965390345305,0.41279204807216813,0.41143893532499187,0.41077772395373047,0.40973677749731674,0.409477925168233,0.40896064555457151,0.40837361179711135,0.40816245257013489,0.40801978817733,0.40773071474421152,0.40854570685340569,0.40687041259275764,0.40729546665464078,0.40642634034418412,0.40665612597232187,0.406650280310388,0.406845093319066,0.40691913992529521,0.40709071723056173,0.40800416750460183,0.40699516149661774,0.40774436110250067,0.40736570792890975,0.40719991542126482,0.40761549323163215,0.40741644643291275,0.40821524189051783,0.40877857542536994,0.4090605335991605,0.4085711292584589,0.41050645513781503,0.40947594891064854,0.41113774611394222,0.41184482262361366,0.41295011842281043,0.41312604908809619,0.41421676330066021,0.41398691301549895,0.41565614475295576,0.415845092448259,0.41555076265850283,0.41744955998790773,0.41752546299947396,0.41836110236245505,0.41945504305516235,0.41883360412882542,0.41998493979429641,0.42078105022799178,0.42089778161376507,0.420678437429104,0.42192751581309423
E04,0.14112511193733937,0.14392316893672066,0.14729111616760457,0.15186779061679942,0.15622616528760228,0.1614674429546524,0.16691178316215624,0.17256950417978034,0.17994218915981858,0.18779269651138808,0.19716596760466487,0.20705220254293621,0.21958027752230988,0.23077266155633605,0.24458988057237135,0.25880156013702055,0.27610223430846786,0.29498296101659127,0.31912612996917117,0.33646032171012191,0.35386618705708978,0.36696030461517071,0.37998128755858623,0.39191670240068449,0.40096309092270332,0.40739107792188189,0.41435952048093788,0.42045721279165305,0.42511074914023933,0.42963183061358096,0.429369046363173,0.43003042138724445,0.43059809981377262,0.42940186938363417,0.42864515387525454,0.42756873110428018,0.42704580500976447,0.42522659497591325,0.4242904255170849,0.42267262072762157,0.42126427372593039,0.4204049469067766,0.41962556135620044,0.418827564847606,0.41811505105339325,0.41756338973727514,0.41719605788544772,0.41716214075732727,0.41709029584949225,0.41763531475560783,0.41623719566082218,0.41638258509763559,0.41607590811197886,0.41619339460050764,0.41664759110963318,0.41702644575035336,0.41708232996231315,0.41765328425424031,0.41880352530754689,0.41826906189572288,0.41922641117736226,0.41884962952679367,0.41915822017350607,0.41991466285718226,0.42024012463671823,0.42076497805121527,0.42219393934725713,0.42215355534807131,0.42225045497297836,0.42454204192224765,0.42401058097432204,0.42583080287557923,0.42509242415104836,0.42588983761818783,0.42726222854906715,0.4293485114516129,0.43052609991383239,0.4317419257724518,0.43316403806431764,0.43374415275949424,0.43493785529237572,0.435605697375697,0.43620785808682672,0.43866045648073027,0.43802139447597022,0.43824547890950982,0.44038740896563344,0.43939282041905164,0.44071173963770938,0.44103841611447503
